,x,y,latitude,longitude,altitude,stopped,time,speed_prev,dir_prev,speed_next,dir_next
418,-384629.33441052877,5311724.261962561,47.3559,3.2789,,0.0,2016-07-31 09:27:25,6.596893736955022,-1.6173874718590138,7.3771086534830355,-1.654384907839891
419,-384815.34352209745,5309504.153797736,47.33609,3.28088,,0.0,2016-07-31 09:32:27,7.3771086534830355,-1.654384907839891,7.711746139780131,-1.6465497285065762
420,-384990.43324987567,5307197.264950301,47.31553,3.28317,,0.0,2016-07-31 09:37:27,7.711746139780131,-1.6465497285065762,6.37318394721157,-1.8248592838677398
421,-385470.981304958,5305346.6849890435,47.29858,3.2806,,0.0,2016-07-31 09:42:27,6.37318394721157,-1.8248592838677398,6.993420961143734,-1.814699815132247
422,-385979.3275924827,5303303.968163705,47.2799,3.27805,,0.0,2016-07-31 09:47:28,6.993420961143734,-1.814699815132247,6.311635424771231,-1.9457201404441586
423,-386670.4156268616,5301547.881071159,47.2635,3.27257,,0.0,2016-07-31 09:52:27,6.311635424771231,-1.9457201404441586,6.749180742812476,-2.118678061784311
424,-387728.5854950519,5299813.729229814,47.2468,3.2623,,0.0,2016-07-31 09:57:28,6.749180742812476,-2.118678061784311,6.198656053843583,-2.4335985823355264
425,-389131.84362896753,5298612.474628431,47.23433,3.24652,,0.0,2016-07-31 10:02:26,6.198656053843583,-2.4335985823355264,6.361178833231455,-2.2399767196094444
426,-390311.7320152529,5297120.684175261,47.2196,3.23421,,0.0,2016-07-31 10:07:25,6.361178833231455,-2.2399767196094444,5.516643788987523,-2.4010774920477878
427,-391537.3893102802,5296000.390943008,47.20808,3.22058,,0.0,2016-07-31 10:12:26,5.516643788987523,-2.4010774920477878,6.026161847677068,-1.718828941840247
428,-391804.03350569855,5294212.314527318,47.19197,3.22067,,1.0,2016-07-31 10:17:26,6.026161847677068,-1.718828941840247,0.0,0.0
429,-391804.03350569855,5294212.314527318,47.19197,3.22067,,1.0,2016-07-31 10:22:26,0.0,0.0,0.011451298402258805,2.9897722089959524
430,-391807.81424496754,5294212.892971955,47.19197,3.22062,,1.0,2016-07-31 10:28:00,0.011451298402258805,2.9897722089959524,3.744358042091266,-2.0049716610124007
431,-392223.64344758354,5293316.099167028,47.18351,3.21702,,0.0,2016-07-31 10:32:24,3.744358042091266,-2.0049716610124007,6.830217691021794,-1.664336012737367
432,-392416.30891869916,5291262.390934151,47.16516,3.21859,,0.0,2016-07-31 10:37:26,6.830217691021794,-1.664336012737367,4.467354333538069,-1.9016878605452276
433,-392854.6263872243,5289986.436680183,47.15333,3.21545,,0.0,2016-07-31 10:42:28,4.467354333538069,-1.9016878605452276,6.001241933692869,-2.3712598243573653
434,-394138.1019345224,5288741.061989331,47.14063,3.20134,,0.0,2016-07-31 10:47:26,6.001241933692869,-2.3712598243573653,6.401175884033389,-2.3272453406633913
435,-395456.12304342864,5287344.432081543,47.12655,3.18709,,0.0,2016-07-31 10:52:26,6.401175884033389,-2.3272453406633913,7.5141228541540555,-1.6519319463351407
436,-395641.8663148148,5285060.163945125,47.10618,3.18921,,0.0,2016-07-31 10:57:31,7.5141228541540555,-1.6519319463351407,4.975395850729184,-2.0880673935831684
437,-396375.0605533159,5283771.470615171,47.09384,3.1823,,0.0,2016-07-31 11:02:29,4.975395850729184,-2.0880673935831684,4.557028618675103,-1.8386383631896923
438,-396736.86725507944,5282453.107313426,47.08174,3.18024,,0.0,2016-07-31 11:07:29,4.557028618675103,-1.8386383631896923,5.0080491160670855,-1.3479591034099765
439,-396011.9350432964,5279253.941984108,47.05454,3.1959,,0.0,2016-07-31 11:18:24,5.0080491160670855,-1.3479591034099765,6.433205519145451,-1.8007362058437884
440,-396377.0312122775,5277694.234820847,47.04031,3.19427,,0.0,2016-07-31 11:22:33,6.433205519145451,-1.8007362058437884,5.388564678135299,-2.3733048072693816
441,-397737.12988098804,5276379.901006102,47.0269,3.17934,,0.0,2016-07-31 11:28:24,5.388564678135299,-2.3733048072693816,7.765259489580352,-1.8310105022745544
442,-398230.61226279126,5274526.452225176,47.00991,3.17664,,0.0,2016-07-31 11:32:31,7.765259489580352,-1.8310105022745544,5.912507378113998,-2.095379462137921
443,-399119.00002884294,5272991.21149754,46.99519,3.16823,,0.0,2016-07-31 11:37:31,5.912507378113998,-2.095379462137921,2.6956698980418987,-2.1554315837501252
444,-399563.83052908594,5272319.072844508,46.98867,3.16383,,0.0,2016-07-31 11:42:30,2.6956698980418987,-2.1554315837501252,1.7001821611900727,3.0770281150930456
445,-400076.215724424,5272352.200803153,46.98827,3.15717,,1.0,2016-07-31 11:47:32,1.7001821611900727,3.0770281150930456,0.06755128339041537,0.10311505076149632
446,-400054.10940022883,5272354.488411476,46.98832,3.15745,,1.0,2016-07-31 11:53:01,0.06755128339041537,0.10311505076149632,0.0062372706814486645,-2.6627165505297685
447,-400055.7977768419,5272353.611834761,46.98831,3.15743,,1.0,2016-07-31 11:58:06,0.0062372706814486645,-2.6627165505297685,0.012224848052730932,1.1943872476886483
448,-400053.25886443304,5272360.035316184,46.98837,3.15745,,1.0,2016-07-31 12:07:31,0.012224848052730932,1.1943872476886483,0.033831921657238924,-1.572038690351093
449,-400053.2715579568,5272349.818083729,46.98828,3.15747,,1.0,2016-07-31 12:12:33,0.033831921657238924,-1.572038690351093,0.0297696231412234,1.7685789628911937
450,-400056.79301856563,5272367.390015311,46.98843,3.15739,,1.0,2016-07-31 12:22:35,0.0297696231412234,1.7685789628911937,0.03625998265678559,-0.43650541938289017
451,-400045.9163415382,5272362.315845104,46.9884,3.15754,,1.0,2016-07-31 12:28:06,0.03625998265678559,-0.43650541938289017,0.021548709566671743,-1.9901161170758705
452,-400048.28513950785,5272357.001742732,46.98835,3.15752,,1.0,2016-07-31 12:32:36,0.021548709566671743,-1.9901161170758705,0.019458701598810642,1.6858174743699272
453,-400048.9528753839,5272362.781450243,46.9884,3.1575,,1.0,2016-07-31 12:37:35,0.019458701598810642,1.6858174743699272,0.02711028067968157,-2.008213016585093
454,-400052.4210241685,5272355.364988598,46.98833,3.15747,,1.0,2016-07-31 12:42:37,0.02711028067968157,-2.008213016585093,0.038269768208700775,0.9295547736603755
455,-400045.5761295237,5272364.534606969,46.98842,3.15754,,1.0,2016-07-31 12:47:36,0.038269768208700775,0.9295547736603755,0.003753667872498458,-1.7229454852087183
456,-400045.746235544,5272363.425226041,46.98841,3.15754,,1.0,2016-07-31 12:52:35,0.003753667872498458,-1.7229454852087183,0.03465295162114833,-2.2624459196916114
457,-400052.4210241685,5272355.364988598,46.98833,3.15747,,1.0,2016-07-31 12:57:37,0.03465295162114833,-2.2624459196916114,0.037634842895315865,1.2826342537735422
458,-400049.20168856834,5272366.225994513,46.98843,3.15749,,1.0,2016-07-31 13:02:38,0.037634842895315865,1.2826342537735422,6.777733825676755,-1.609389068407537
459,-400049.4631949727,5272359.453307439,46.98837,3.1575,,1.0,2016-07-31 13:02:39,6.777733825676755,-1.609389068407537,0.009096733199270018,0.818545301300829
460,-400047.60471472784,5272361.439266536,46.98839,3.15752,,1.0,2016-07-31 13:07:38,0.009096733199270018,0.818545301300829,0.0,0.0
461,-400047.60471472784,5272361.439266536,46.98839,3.15752,,1.0,2016-07-31 13:12:38,0.0,0.0,0.014964623244942998,-1.7229456359314164
462,-400048.28513950785,5272357.001742732,46.98835,3.15752,,1.0,2016-07-31 13:17:38,0.014964623244942998,-1.7229456359314164,0.00629922722704639,-2.662715444147748
463,-400049.973514321,5272356.12516458,46.98834,3.1575,,1.0,2016-07-31 13:22:40,0.00629922722704639,-2.662715444147748,0.03068801301208211,0.7549531897885716
464,-400042.70970224775,5272362.95962253,46.98841,3.15758,,1.0,2016-07-31 13:28:05,0.03068801301208211,0.7549531897885716,0.01870686767218443,2.5361480000948395
465,-400046.92428952036,5272365.8767902395,46.98843,3.15752,,1.0,2016-07-31 13:32:39,0.01870686767218443,2.5361480000948395,0.048797684544837225,-1.7229456237232503
466,-400049.1356698816,5272351.454837833,46.9883,3.15752,,1.0,2016-07-31 13:37:38,0.048797684544837225,-1.7229456237232503,0.03364066518431641,-2.197109861798891
467,-400055.0513337202,5272343.278199574,46.98822,3.15746,,1.0,2016-07-31 13:42:38,0.03364066518431641,-2.197109861798891,4.530953954054494,-1.2550848033284645
468,-399633.0026147503,5271051.17378628,46.97741,3.16544,,0.0,2016-07-31 13:47:38,4.530953954054494,-1.2550848033284645,7.44075731612669,-1.0829515059935575
469,-398593.6812270961,5269092.492362798,46.96156,3.18267,,0.0,2016-07-31 13:52:36,7.44075731612669,-1.0829515059935575,4.3238816817537185,-1.0360461454048853
470,-397928.20519747643,5267968.976749657,46.95256,3.19344,,0.0,2016-07-31 13:57:38,4.3238816817537185,-1.0360461454048853,7.94579260724447,-0.9682311696463431
471,-396586.2100643987,5266018.144959048,46.93718,3.21453,,0.0,2016-07-31 14:02:36,7.94579260724447,-0.9682311696463431,6.622237511891755,-1.049055732200273
472,-395592.77270922135,5264290.053189808,46.92329,3.23069,,0.0,2016-07-31 14:07:37,6.622237511891755,-1.049055732200273,6.052495098200103,-1.2186811368332182
473,-394962.3752930581,5262574.347041595,46.90902,3.24215,,0.0,2016-07-31 14:12:39,6.052495098200103,-1.2186811368332182,7.869817197947375,-1.5344334301260631
474,-394876.257300165,5260207.097987401,46.88828,3.24788,,0.0,2016-07-31 14:17:40,7.869817197947375,-1.5344334301260631,7.120722468728716,-1.118058908224531
475,-393907.55167051614,5258215.661928363,46.87203,3.26421,,0.0,2016-07-31 14:22:51,7.120722468728716,-1.118058908224531,5.422866094975043,-1.667153431042905
476,-394071.8945597949,5256515.383042793,46.85683,3.26541,,0.0,2016-07-31 14:28:06,5.422866094975043,-1.667153431042905,4.784974661356915,-2.187525097646262
477,-394824.65027112095,5255453.641450373,46.84647,3.25781,,0.0,2016-07-31 14:32:38,4.784974661356915,-2.187525097646262,5.357832953603426,-1.5662823055757047
478,-394802.8351399861,5250620.925363289,46.80392,3.26749,,0.0,2016-07-31 14:47:40,5.357832953603426,-1.5662823055757047,4.995121798401856,-1.4067949771751171
479,-394558.1733317496,5249142.496345761,46.79122,3.2735,,0.0,2016-07-31 14:52:40,4.995121798401856,-1.4067949771751171,6.188354752582476,-1.4020304478940224
480,-394246.3435784279,5247312.365663573,46.77551,3.28105,,0.0,2016-07-31 14:57:40,6.188354752582476,-1.4020304478940224,7.074074420191088,-1.1765024180488695
481,-393431.07834666374,5245352.985607767,46.75933,3.2953,,0.0,2016-07-31 15:02:40,7.074074420191088,-1.1765024180488695,7.442808802833928,-1.0389849535697828
482,-392283.7173110129,5243402.86145633,46.74367,3.31378,,0.0,2016-07-31 15:07:44,7.442808802833928,-1.0389849535697828,8.262212596914274,-0.9853765676411254
483,-390914.13339489966,5241336.944220229,46.72728,3.33532,,0.0,2016-07-31 15:12:44,8.262212596914274,-0.9853765676411254,6.009760351242017,-0.9056855813332061
484,-389801.46302804013,5239918.313046225,46.71625,3.35231,,1.0,2016-07-31 15:17:44,6.009760351242017,-0.9056855813332061,0.06144139653622807,-0.20946498218711648
485,-389783.3133024218,5239914.454719754,46.71624,3.35255,,1.0,2016-07-31 15:22:46,0.06144139653622807,-0.20946498218711648,0.21529013364149552,-2.065548578386325
486,-389818.98902087007,5239848.328324304,46.71561,3.35222,,1.0,2016-07-31 15:28:35,0.21529013364149552,-2.065548578386325,0.5993422570543299,-1.4176311183990569
487,-389796.03761168884,5239699.654540749,46.71433,3.3528,,0.0,2016-07-31 15:32:46,0.5993422570543299,-1.4176311183990569,4.476929821298464,-1.727303234186476
488,-390002.59041470254,5238390.679857758,46.70252,3.35267,,0.0,2016-07-31 15:37:42,4.476929821298464,-1.727303234186476,2.154588240901477,-1.7806611319186973
489,-390137.2485211644,5237758.485474464,46.69677,3.35216,,0.0,2016-07-31 15:42:42,2.154588240901477,-1.7806611319186973,6.610154883502007,-1.7423540519263725
490,-390474.6606156785,5235811.063186766,46.67916,3.35158,,0.0,2016-07-31 15:47:41,6.610154883502007,-1.7423540519263725,6.7955469550209875,-1.8521066080138597
491,-391046.28329124127,5233832.94857566,46.66097,3.34806,,0.0,2016-07-31 15:52:44,6.7955469550209875,-1.8521066080138597,8.26569754397324,-2.0379109636360364
492,-392162.9258945007,5231618.8873013165,46.63998,3.33802,,0.0,2016-07-31 15:57:44,8.26569754397324,-2.0379109636360364,7.7448307622473855,-1.6797898943351055
493,-392415.6658124265,5229309.225236833,46.61929,3.33922,,0.0,2016-07-31 16:02:44,7.7448307622473855,-1.6797898943351055,6.601561678028194,-1.8402492869188063
494,-393473.5985098691,5225478.48533677,46.58413,3.33304,,0.0,2016-07-31 16:12:46,6.601561678028194,-1.8402492869188063,6.156744534685948,-1.9535320710670674
495,-394223.1689291713,5223616.607399971,46.56673,3.32703,,0.0,2016-07-31 16:18:12,6.156744534685948,-1.9535320710670674,2.4999507545199386,-2.3537843089361314
496,-394773.3704603475,5223063.7472851435,46.56113,3.32106,,0.0,2016-07-31 16:23:24,2.4999507545199386,-2.3537843089361314,7.519155434837824,-1.7668046332941072
497,-395212.6898233312,5220851.194154007,46.54105,3.31969,,0.0,2016-07-31 16:28:24,7.519155434837824,-1.7668046332941072,6.789854786502456,-1.7832002116742607
498,-395583.4151177176,5219132.1422042595,46.52541,3.31825,,0.0,2016-07-31 16:32:43,6.789854786502456,-1.7832002116742607,6.560457737138219,-1.7772205541159876
499,-395986.80721652997,5217205.788309077,46.5079,3.31679,,0.0,2016-07-31 16:37:43,6.560457737138219,-1.7772205541159876,6.386250841158249,-1.7820292279668046
500,-396388.50026762695,5215332.49690749,46.49086,3.31525,,0.0,2016-07-31 16:42:43,6.386250841158249,-1.7820292279668046,4.348741139539184,-1.687582927830411
501,-396540.516564738,5214036.761401958,46.47924,3.31579,,0.0,2016-07-31 16:47:43,4.348741139539184,-1.687582927830411,5.797720612121007,-1.690907279994711
502,-396747.5361447055,5212321.488287474,46.46385,3.31643,,0.0,2016-07-31 16:52:41,5.797720612121007,-1.690907279994711,7.326286309505753,-1.7103777130970454
503,-397052.30560191686,5210152.233353686,46.44433,3.31669,,0.0,2016-07-31 16:57:40,7.326286309505753,-1.7103777130970454,8.252089269504086,-1.8152855686526979
504,-397651.5577703776,5207750.229024659,46.42237,3.31364,,0.0,2016-07-31 17:02:40,8.252089269504086,-1.8152855686526979,6.08190532579882,-1.775046509375352
505,-398020.40746427677,5205969.539645591,46.40619,3.31234,,0.0,2016-07-31 17:07:39,6.08190532579882,-1.775046509375352,5.15560044786844,-1.970483163173057
506,-398626.2793163818,5204535.265851335,46.39275,3.30736,,0.0,2016-07-31 17:12:41,5.15560044786844,-1.970483163173057,4.509041514011794,-2.0993191202486474
507,-399312.943168398,5203359.33948869,46.38148,3.30086,,1.0,2016-07-31 17:17:43,4.509041514011794,-2.0993191202486474,0.03314102373831279,-0.49546203464663774
508,-399304.22558809654,5203354.628292829,46.38145,3.30098,,1.0,2016-07-31 17:22:42,0.03314102373831279,-0.49546203464663774,1.038603194504533,-0.7011804946866707
509,-399000.28554632154,5203098.009166646,46.37959,3.30534,,0.0,2016-07-31 17:29:05,1.038603194504533,-0.7011804946866707,6.874360738547628,-1.7796994086969722
510,-399311.0778436471,5201631.979834998,46.36626,3.30418,,0.0,2016-07-31 17:32:43,6.874360738547628,-1.7796994086969722,6.346464431166577,-1.5811628895761747
511,-399330.8805865684,5199721.796685325,46.3494,3.30757,,0.0,2016-07-31 17:37:44,6.346464431166577,-1.5811628895761747,6.290928234372377,-1.520157427033893
512,-399235.67015047476,5197843.2203343855,46.33297,3.31236,,0.0,2016-07-31 17:42:43,6.290928234372377,-1.520157427033893,5.955884016213671,-2.042207908972013
513,-400052.5291453785,5196240.728451326,46.31777,3.30502,,0.0,2016-07-31 17:47:45,5.955884016213671,-2.042207908972013,2.2923356869641163,-1.6441884525104666
514,-400102.6194871983,5195559.451360458,46.3117,3.30568,,0.0,2016-07-31 17:52:43,2.2923356869641163,-1.6441884525104666,4.8633693834239615,-2.2557636793501614
515,-401031.8129641869,5194422.002687221,46.30045,3.29603,,0.0,2016-07-31 17:57:45,4.8633693834239615,-2.2557636793501614,6.817556627365837,-1.853900699314885
516,-401599.3245145682,5192471.244189735,46.28251,3.29253,,0.0,2016-07-31 18:02:43,6.817556627365837,-1.853900699314885,6.944998590298315,-1.848944040261067
517,-402213.35377360054,5190320.904913494,46.26275,3.28882,,0.0,2016-07-31 18:08:05,6.944998590298315,-1.848944040261067,7.048121597610823,-1.8313514835848406
518,-402718.1228253674,5188427.6617744025,46.2454,3.28601,,0.0,2016-07-31 18:12:43,7.048121597610823,-1.8313514835848406,6.363450413613118,-1.8281877506613242
519,-403204.0844741807,5186581.515414855,46.22849,3.28335,,0.0,2016-07-31 18:17:43,6.363450413613118,-1.8281877506613242,5.594843916258023,-1.8271267028830653
520,-403626.79002280114,5184968.726664151,46.21372,3.28105,,0.0,2016-07-31 18:22:41,5.594843916258023,-1.8271267028830653,5.036883440598086,-1.8272962144077811
521,-404080.4231350854,5183239.132550385,46.19788,3.27858,,0.0,2016-07-31 18:28:36,5.036883440598086,-1.8272962144077811,5.0642369087923775,-2.0867833482344476
522,-404695.0940148543,5182155.526058466,46.18752,3.27284,,0.0,2016-07-31 18:32:42,5.0642369087923775,-2.0867833482344476,6.172931366904631,-2.152206548482706
523,-405712.1517225709,5180607.930837286,46.17254,3.26288,,0.0,2016-07-31 18:37:42,6.172931366904631,-2.152206548482706,6.805427496721358,-1.6439705731150227
524,-405862.4081206316,5178558.191636926,46.15428,3.26487,,0.0,2016-07-31 18:42:44,6.805427496721358,-1.6439705731150227,5.027982825482689,-1.6031246116298832
525,-405910.8384098648,5177060.635657211,46.14102,3.2671,,0.0,2016-07-31 18:47:42,5.027982825482689,-1.6031246116298832,3.4559857446250373,-1.830287647414492
526,-406175.09518596565,5176065.231769983,46.1319,3.26564,,1.0,2016-07-31 18:52:40,3.4559857446250373,-1.830287647414492,0.005167510111337481,2.9929376270106234
527,-406176.638562565,5176065.462905756,46.1319,3.26562,,1.0,2016-07-31 18:57:42,0.005167510111337481,2.9929376270106234,4.068633513756698,-1.9865164900404377
528,-406666.286237122,5174956.27991105,46.12148,3.26152,,0.0,2016-07-31 19:02:40,4.068633513756698,-1.9865164900404377,6.16653540581119,-1.7588739325425922
529,-407014.48068157,5173126.82687088,46.1049,3.26058,,0.0,2016-07-31 19:07:42,6.16653540581119,-1.7588739325425922,4.932814254749393,-1.5380110676432321
530,-406962.4150129041,5171539.314250529,46.09098,3.26425,,0.0,2016-07-31 19:13:04,4.932814254749393,-1.5380110676432321,5.411415633242755,-1.4880224090905443
531,-406838.4816800677,5170045.484274457,46.07798,3.26865,,0.0,2016-07-31 19:17:41,5.411415633242755,-1.4880224090905443,4.878095361738509,-1.8294605973398022
532,-407212.81133365724,5168630.740268397,46.06502,3.26659,,0.0,2016-07-31 19:22:41,4.878095361738509,-1.8294605973398022,7.616675982586437,-2.0193318833230447
533,-408292.8740964269,5166386.454853048,46.04382,3.25717,,0.0,2016-07-31 19:28:08,7.616675982586437,-2.0193318833230447,6.207502996858879,-2.1191683905901395
534,-409182.76395636925,5164929.6908948915,46.02981,3.24867,,0.0,2016-07-31 19:32:43,6.207502996858879,-2.1191683905901395,5.461571493398094,-2.0923591317973753
535,-410001.8301781198,5163504.332590102,46.01617,3.24101,,0.0,2016-07-31 19:37:44,5.461571493398094,-2.0923591317973753,5.499409900125918,-2.2928264999983
536,-411095.8486432058,5162262.0702266805,46.00378,3.22953,,0.0,2016-07-31 19:42:45,5.499409900125918,-2.2928264999983,2.2785284101466097,-2.3486535594600024
537,-411581.93477161275,5161768.5971702915,45.99879,3.22432,,0.0,2016-07-31 19:47:49,2.2785284101466097,-2.3486535594600024,4.848620580954648,-2.313024366237842
538,-412568.41282923066,5160693.045701366,45.98801,3.21389,,0.0,2016-07-31 19:52:50,4.848620580954648,-2.313024366237842,7.7685562294813515,-1.6892372500249444
539,-412847.4742539559,5158347.950100548,45.96698,3.21481,,0.0,2016-07-31 19:57:54,7.7685562294813515,-1.6892372500249444,5.754578632183095,-1.6388618987032793
540,-412964.8901475209,5156625.57404434,45.95165,3.21659,,0.0,2016-07-31 20:02:54,5.754578632183095,-1.6388618987032793,6.527500286212944,-1.8010100394925737
541,-413417.6925509396,5154693.566037532,45.93403,3.21453,,0.0,2016-07-31 20:07:58,6.527500286212944,-1.8010100394925737,5.014486098222664,-1.4360655251956622
542,-413214.9499044373,5153197.884259381,45.92112,3.21992,,0.0,2016-07-31 20:12:59,5.014486098222664,-1.4360655251956622,4.568722512855214,-1.7041174396869865
543,-413397.748511289,5151834.902321221,45.90887,3.22019,,0.0,2016-07-31 20:18:00,4.568722512855214,-1.7041174396869865,6.256623935825636,-1.5355267839902806
544,-413331.5617556316,5149959.082449787,45.89243,3.22457,,0.0,2016-07-31 20:23:00,6.256623935825636,-1.5355267839902806,6.849189565978799,-1.9367396041696263
545,-414155.0464735122,5147810.133386788,45.87241,3.21824,,0.0,2016-07-31 20:28:36,6.849189565978799,-1.9367396041696263,5.782858766922342,-2.6445633997548232
546,-415674.9082790704,5146985.68226223,45.86314,3.20063,,0.0,2016-07-31 20:33:35,5.782858766922342,-2.6445633997548232,6.546187717393631,-2.83125336871002
547,-417357.94691169856,5146445.929004892,45.85616,3.18043,,0.0,2016-07-31 20:38:05,6.546187717393631,-2.83125336871002,5.968975553871774,-2.505519830789697
548,-418793.64086199144,5145385.73018726,45.84492,3.16434,,0.0,2016-07-31 20:43:04,5.968975553871774,-2.505519830789697,5.508533928985044,-2.594149545518405
549,-420214.0999163105,5144519.828731981,45.83541,3.14808,,0.0,2016-07-31 20:48:06,5.508533928985044,-2.594149545518405,5.458249657863449,-2.0436223509770666
550,-420959.812644343,5143062.0096188085,45.82158,3.14145,,0.0,2016-07-31 20:53:06,5.458249657863449,-2.0436223509770666,5.185417269904747,-2.2367419374197044
551,-421927.2896393861,5141830.615374604,45.80945,3.1316,,0.0,2016-07-31 20:58:08,5.185417269904747,-2.2367419374197044,5.433998302703774,-2.0928611410209834
552,-422737.5130117701,5140422.282675101,45.79597,3.12407,,0.0,2016-07-31 21:03:07,5.433998302703774,-2.0928611410209834,1.4291889643315212,-2.4784953536866743
553,-423244.3609395338,5140026.393991234,45.79181,3.11844,,1.0,2016-07-31 21:10:37,1.4291889643315212,-2.4784953536866743,0.045865957079136786,0.8933038507158184
554,-423239.47332484333,5140032.469166012,45.79187,3.11849,,1.0,2016-07-31 21:13:27,0.045865957079136786,0.8933038507158184,2.7904648162647385,-2.8803709425720125
555,-424005.0801830455,5139827.799380427,45.78905,3.10924,,1.0,2016-07-31 21:18:11,2.7904648162647385,-2.8803709425720125,0.034922682102682075,1.7224398827727183
556,-424006.67866748176,5139838.25952038,45.78914,3.1092,,1.0,2016-07-31 21:23:14,0.034922682102682075,1.7224398827727183,0.0262327782241926,0.34541949553692725
557,-423257.4911528089,5140107.85186495,45.79251,3.11812,,1.0,2016-08-01 05:49:06,0.0262327782241926,0.34541949553692725,4.741327076165177,-2.771925215205179
558,-425636.01004459814,5139186.221891216,45.78123,3.08993,,0.0,2016-08-01 05:58:04,4.741327076165177,-2.771925215205179,3.2788560872745216,-2.9832131972124003
559,-426607.35558823845,5139031.08135317,45.77857,3.078,,0.0,2016-08-01 06:03:04,3.2788560872745216,-2.9832131972124003,3.5200976798330093,-2.935306260517327
560,-427630.6588862734,5138816.94164876,45.77532,3.06553,,0.0,2016-08-01 06:08:01,3.5200976798330093,-2.935306260517327,3.136464052914356,-2.469719552180145
561,-428367.09166476876,5138231.25114113,45.76918,3.05738,,0.0,2016-08-01 06:13:01,3.136464052914356,-2.469719552180145,2.4036702493552413,-2.6723464112095154
562,-429010.2484927332,5137905.159045657,45.76545,3.04991,,0.0,2016-08-01 06:18:01,2.4036702493552413,-2.6723464112095154,2.3320860420065292,2.906430343670965
563,-429695.1539772368,5138069.259197473,45.76598,3.04098,,0.0,2016-08-01 06:23:03,2.3320860420065292,2.906430343670965,2.055441263384489,3.104442657673756
564,-430309.3068681252,5138092.0854768455,45.76536,3.03321,,0.0,2016-08-01 06:28:02,2.055441263384489,3.104442657673756,1.3171926345846836,3.119495559764241
565,-430703.0513172286,5138100.787501273,45.76491,3.02824,,0.0,2016-08-01 06:33:01,1.3171926345846836,3.119495559764241,1.585209709598913,1.862518133059182
566,-430840.27993355587,5138557.77616388,45.76875,3.02564,,0.0,2016-08-01 06:38:02,1.585209709598913,1.862518133059182,1.432855172954469,-2.9487424860874114
567,-431262.167790812,5138475.3911464345,45.76746,3.02049,,0.0,2016-08-01 06:43:02,1.432855172954469,-2.9487424860874114,1.9942487525579962,2.7142184184991067
568,-431973.6009370268,5138799.411087858,45.76936,3.01092,,1.0,2016-08-01 06:49:34,1.9942487525579962,2.7142184184991067,1.6068145594435628,3.1044942791519516
569,-432792.51250935125,5138829.805321032,45.76853,3.00056,,0.0,2016-08-01 06:58:04,1.6068145594435628,3.1044942791519516,2.8779248658910914,2.905451246801246
570,-433629.13140894985,5139031.121655193,45.76918,2.98965,,0.0,2016-08-01 07:03:03,2.8779248658910914,2.905451246801246,2.4193019650497667,-2.804966213595154
571,-434311.9030036904,5138792.18867491,45.76616,2.98152,,0.0,2016-08-01 07:08:02,2.4193019650497667,-2.804966213595154,2.309775758224794,-3.110507446898115
572,-435004.5009711068,5138770.65218666,45.76504,2.97285,,0.0,2016-08-01 07:13:02,2.309775758224794,-3.110507446898115,2.2427829825595667,-3.1411720943936614
573,-435679.57858915674,5138770.368276543,45.76413,2.96436,,0.0,2016-08-01 07:18:03,2.2427829825595667,-3.1411720943936614,1.6942318625159323,3.0790160100626722
574,-436208.8352275158,5138803.530678019,45.76371,2.95764,,0.0,2016-08-01 07:23:16,1.6942318625159323,3.0790160100626722,0.5340587355355206,2.9144822752980293
575,-436368.5810484319,5138840.447517896,45.76382,2.95556,,1.0,2016-08-01 07:28:23,0.5340587355355206,2.9144822752980293,0.19621075187272158,-0.5077258516510763
576,-436315.08576437866,5138810.683982145,45.76363,2.95629,,1.0,2016-08-01 07:33:35,0.19621075187272158,-0.5077258516510763,13.048763268009822,0.00640965456328618
577,-432857.2345301843,5138832.847917614,45.76847,2.99974,,0.0,2016-08-01 07:38:00,13.048763268009822,0.00640965456328618,4.394471804067534,-0.22683291788692792
578,-431585.50994286535,5138539.327377666,45.76759,3.0163,,0.0,2016-08-01 07:42:57,4.394471804067534,-0.22683291788692792,5.02426734665669,0.5939322539060577
579,-429549.3902184566,5139914.2494151695,45.78242,3.03929,,0.0,2016-08-01 07:51:06,5.02426734665669,0.5939322539060577,3.4814207303544884,0.4823837993989026
580,-428284.8840311888,5140576.4011365175,45.78994,3.05394,,0.0,2016-08-01 07:57:56,3.4814207303544884,0.4823837993989026,4.869487564946451,1.5341584588834334
581,-428231.73044731363,5142026.534604943,45.80278,3.05184,,0.0,2016-08-01 08:02:54,4.869487564946451,1.5341584588834334,6.753372576597584,1.0056084199694588
582,-427143.0332494795,5143743.180330891,45.81935,3.06227,,0.0,2016-08-01 08:07:55,6.753372576597584,1.0056084199694588,6.9651275984418195,0.3925188218282278
583,-425225.27832887555,5144537.135452536,45.8289,3.08491,,0.0,2016-08-01 08:12:53,6.9651275984418195,0.3925188218282278,3.6640974470171215,-0.0030102667196207824
584,-424122.389994367,5144533.815454459,45.83034,3.09881,,1.0,2016-08-01 08:17:54,3.6640974470171215,-0.0030102667196207824,0.031821561745503185,1.084493970469473
585,-424117.9432277663,5144542.227040136,45.83042,3.09885,,1.0,2016-08-01 08:22:53,0.031821561745503185,1.084493970469473,0.027901423798737515,-0.7163501226961994
